order_id,order_timestamp,city,store_id,delivery_pincode,delivery_lat,delivery_lon,basket_value_inr,promised_delivery_min,actual_delivery_min
ORD0065210,2026-04-22 13:09:51,Pune,PUN-06,411016,18.530181,73.837711,744.74,10,8.73
ORD0065211,2026-04-22 13:09:56,Hyderabad,HYD-05,500089,17.402633,78.371973,241.9,10,10.17
ORD0065212,2026-04-22 13:10:58,Hyderabad,HYD-06,500049,17.515817,78.383775,604.07,10,13.16
ORD0065213,2026-04-22 13:11:11,Pune,PUN-07,411057,18.5987,73.757495,337.24,10,6.37
ORD0065214,2026-04-22 13:11:31,Hyderabad,HYD-04,500032,17.432241,78.353958,257.14,10,13.28
ORD0065215,2026-04-22 13:11:35,Pune,PUN-07,411027,18.604464,73.790733,163.36,10,4.2
ORD0065216,2026-04-22 13:11:36,Hyderabad,HYD-05,500089,17.401699,78.394037,232.18,10,9.17
ORD0065217,2026-04-22 13:11:43,Hyderabad,HYD-06,500049,17.509794,78.402523,399.24,10,11.77
ORD0065218,2026-04-22 13:11:51,Hyderabad,HYD-06,500072,17.496493,78.411963,482.69,10,10.91
ORD0065219,2026-04-22 13:11:55,Hyderabad,HYD-01,500033,17.427397,78.398049,675.8,10,8.25
ORD0065220,2026-04-22 13:12:02,Hyderabad,HYD-04,500084,17.460438,78.358111,295.74,10,7.8
ORD0065221,2026-04-22 13:12:09,Hyderabad,HYD-04,500019,17.495761,78.371497,739.52,10,9.01
ORD0065222,2026-04-22 13:12:25,Hyderabad,HYD-02,500001,17.375745,78.480556,437.01,10,19.23
ORD0065223,2026-04-22 13:12:30,Pune,PUN-04,411014,18.575762,73.904231,555.86,10,8.64
ORD0065224,2026-04-22 13:12:32,Hyderabad,HYD-06,500018,17.465079,78.433956,256.85,10,8.3
ORD0065225,2026-04-22 13:13:25,Jaipur,JAI-03,302004,26.925691,75.79764,438.08,10,5.38
ORD0065226,2026-04-22 13:13:31,Jaipur,JAI-03,302004,26.934429,75.798652,1049.61,10,6.11
ORD0065227,2026-04-22 13:14:05,Hyderabad,HYD-01,500081,17.451037,78.400054,474.18,10,6.68
ORD0065228,2026-04-22 13:14:26,Hyderabad,HYD-06,500072,17.475837,78.417556,455.53,10,5.61
ORD0065229,2026-04-22 13:14:33,Hyderabad,HYD-01,500033,17.433545,78.407285,1018.52,10,7.97
ORD0065230,2026-04-22 13:14:46,Hyderabad,HYD-04,500019,17.495339,78.348798,312.93,10,13.09
ORD0065231,2026-04-22 13:15:53,Pune,PUN-07,411033,18.618777,73.757179,247.28,10,10.94
ORD0065232,2026-04-22 13:16:34,Hyderabad,HYD-03,500016,17.441135,78.459269,238.09,10,6.49
ORD0065233,2026-04-22 13:16:40,Hyderabad,HYD-04,500019,17.499222,78.367914,509.03,10,11.65
ORD0065234,2026-04-22 13:17:26,Jaipur,JAI-01,302015,26.909578,75.749749,347.58,10,6.52
ORD0065235,2026-04-22 13:17:38,Hyderabad,HYD-06,500018,17.460399,78.427255,552.72,10,10.28
ORD0065236,2026-04-22 13:18:20,Pune,PUN-06,411004,18.51041,73.84388,447.93,10,12.58
ORD0065237,2026-04-22 13:18:39,Pune,PUN-03,411021,18.56464,73.787349,899.47,10,3.45
ORD0065238,2026-04-22 13:18:42,Hyderabad,HYD-02,500034,17.421543,78.44106,1121.38,10,3.2
ORD0065239,2026-04-22 13:18:56,Jaipur,JAI-03,302004,26.940239,75.798611,271.41,10,9.91
ORD0065240,2026-04-22 13:19:05,Jaipur,JAI-02,302020,26.843368,75.862484,470.43,10,16.57
ORD0065241,2026-04-22 13:19:07,Hyderabad,HYD-06,500072,17.496687,78.412057,618.17,10,5.95
ORD0065242,2026-04-22 13:19:19,Hyderabad,HYD-06,500049,17.522177,78.385869,284.44,10,9.78
ORD0065243,2026-04-22 13:19:28,Jaipur,JAI-03,302001,26.916776,75.81801,387.34,10,8.61
ORD0065244,2026-04-22 13:19:31,Jaipur,JAI-05,302033,26.779218,75.815907,414.95,10,9.56
ORD0065245,2026-04-22 13:20:03,Jaipur,JAI-05,302019,26.814577,75.798582,433.55,10,10.57
ORD0065246,2026-04-22 13:20:29,Hyderabad,HYD-03,500016,17.438209,78.473607,397.03,10,5.8
ORD0065247,2026-04-22 13:20:53,Hyderabad,HYD-03,500016,17.445508,78.467682,978.33,10,7.52
ORD0065248,2026-04-22 13:20:56,Hyderabad,HYD-04,500019,17.495592,78.366018,317.67,10,14.01
ORD0065249,2026-04-22 13:20:58,Pune,PUN-03,411007,18.558266,73.797227,629.64,10,2.6
ORD0065250,2026-04-22 13:21:39,Pune,PUN-07,411033,18.616939,73.754231,644.96,10,11.24
ORD0065251,2026-04-22 13:22:26,Hyderabad,HYD-06,500072,17.485728,78.416718,329.07,10,6.59
ORD0065252,2026-04-22 13:22:57,Pune,PUN-01,411038,18.50025,73.799152,362.24,10,3.09
ORD0065253,2026-04-22 13:23:01,Hyderabad,HYD-06,500049,17.511534,78.395251,145.71,10,9.25
ORD0065254,2026-04-22 13:23:37,Pune,PUN-06,411001,18.52009,73.879311,614.74,10,12.11
ORD0065255,2026-04-22 13:23:52,Jaipur,JAI-01,302012,26.934893,75.746825,433.76,10,8.27
ORD0065256,2026-04-22 13:23:53,Pune,PUN-01,411058,18.486703,73.787436,275.51,10,9.82
ORD0065257,2026-04-22 13:24:40,Pune,PUN-07,411057,18.590834,73.760395,339.31,10,10.55
ORD0065258,2026-04-22 13:25:35,Hyderabad,HYD-06,500018,17.465705,78.438042,281.73,10,10.46
ORD0065259,2026-04-22 13:25:37,Hyderabad,HYD-04,500032,17.439966,78.338466,545.83,10,12.37
ORD0065260,2026-04-22 13:25:43,Pune,PUN-03,411045,18.569214,73.763171,330.59,10,12.39
ORD0065261,2026-04-22 13:25:44,Hyderabad,HYD-01,500081,17.453514,78.39067,590.74,10,5.08
ORD0065262,2026-04-22 13:26:06,Pune,PUN-06,411016,18.529838,73.827439,361.14,10,12.32
ORD0065263,2026-04-22 13:26:36,Pune,PUN-05,411001,18.515783,73.885466,349.13,10,7.31
ORD0065264,2026-04-22 13:26:56,Hyderabad,HYD-01,500033,17.435274,78.396505,748.43,10,5.78
ORD0065265,2026-04-22 13:27:04,Pune,PUN-07,411033,18.612541,73.746845,441.77,10,13.62
ORD0065266,2026-04-22 13:27:06,Pune,PUN-05,411028,18.498422,73.931001,521.48,10,7.18
ORD0065267,2026-04-22 13:27:07,Hyderabad,HYD-06,500049,17.511719,78.391575,153.85,10,12.68
ORD0065268,2026-04-22 13:28:33,Pune,PUN-01,411038,18.509481,73.800223,515.7,10,5.56
ORD0065269,2026-04-22 13:28:34,Hyderabad,HYD-01,500081,17.458916,78.393531,815.01,10,8.69
ORD0065270,2026-04-22 13:28:43,Hyderabad,HYD-04,500084,17.458289,78.377862,422.52,10,7.97
ORD0065271,2026-04-22 13:29:17,Pune,PUN-05,411028,18.507853,73.918305,427.92,10,7.69
ORD0065272,2026-04-22 13:29:55,Pune,PUN-06,411001,18.512775,73.868923,354.11,10,11.12
ORD0065273,2026-04-22 13:30:34,Hyderabad,HYD-05,500089,17.390652,78.382748,195.77,10,8.58
ORD0065274,2026-04-22 13:30:35,Pune,PUN-07,411057,18.597901,73.767531,446.49,10,8.67
ORD0065275,2026-04-22 13:30:36,Hyderabad,HYD-03,500016,17.440321,78.475561,289.27,10,2.6
ORD0065276,2026-04-22 13:31:17,Pune,PUN-01,411058,18.479463,73.80457,326.21,10,8.23
ORD0065277,2026-04-22 13:31:24,Pune,PUN-05,411028,18.498095,73.92109,504.68,10,8.13
ORD0065278,2026-04-22 13:31:30,Pune,PUN-03,411021,18.559232,73.791226,314.59,10,6.18
ORD0065279,2026-04-22 13:32:13,Pune,PUN-01,411038,18.505194,73.807463,329.12,10,2.6
ORD0065280,2026-04-22 13:32:20,Pune,PUN-05,411048,18.454334,73.885629,599.99,10,19.49
ORD0065281,2026-04-22 13:33:17,Pune,PUN-07,411057,18.601897,73.750511,654.36,10,12.66
ORD0065282,2026-04-22 13:33:25,Pune,PUN-03,411045,18.572445,73.778335,421.9,10,5.15
ORD0065283,2026-04-22 13:33:35,Jaipur,JAI-02,302020,26.836748,75.865604,600.44,10,14.83
ORD0065284,2026-04-22 13:33:38,Hyderabad,HYD-04,500084,17.453082,78.37549,602.48,10,3.07
ORD0065285,2026-04-22 13:33:51,Pune,PUN-07,411057,18.588907,73.770485,377.66,10,8.64
ORD0065286,2026-04-22 13:34:19,Hyderabad,HYD-06,500049,17.506811,78.393111,436.34,10,10.92
ORD0065287,2026-04-22 13:34:33,Pune,PUN-06,411001,18.508296,73.872517,525.55,10,10.37
ORD0065288,2026-04-22 13:35:14,Pune,PUN-07,411057,18.594633,73.754184,529.91,10,11.86
ORD0065289,2026-04-22 13:36:21,Hyderabad,HYD-06,500049,17.49992,78.39098,374.76,10,9.6
ORD0065290,2026-04-22 13:36:35,Hyderabad,HYD-06,500072,17.4892,78.40395,260.45,10,5.39
ORD0065291,2026-04-22 13:36:47,Pune,PUN-01,411038,18.512624,73.804767,157.57,10,4.65
ORD0065292,2026-04-22 13:36:53,Hyderabad,HYD-04,500019,17.50496,78.360217,259.12,10,16.25
ORD0065293,2026-04-22 13:36:56,Pune,PUN-07,411033,18.618473,73.754948,547.34,10,9.36
ORD0065294,2026-04-22 13:37:09,Hyderabad,HYD-04,500084,17.459018,78.375325,433.68,10,7.32
ORD0065295,2026-04-22 13:37:22,Hyderabad,HYD-06,500049,17.507,78.398557,298.39,10,9.1
ORD0065296,2026-04-22 13:37:36,Hyderabad,HYD-01,500081,17.451892,78.39121,397.94,10,4.17
ORD0065297,2026-04-22 13:38:30,Hyderabad,HYD-04,500032,17.453023,78.340967,513.28,10,9.71
ORD0065298,2026-04-22 13:38:35,Pune,PUN-06,411006,18.539362,73.847893,459.72,10,6.22
ORD0065299,2026-04-22 13:38:44,Hyderabad,HYD-04,500084,17.463611,78.365802,610.52,10,4.39
ORD0065300,2026-04-22 13:38:52,Pune,PUN-06,411006,18.529709,73.853713,449.64,10,7.2
ORD0065301,2026-04-22 13:38:59,Hyderabad,HYD-04,500032,17.450111,78.340201,805.71,10,11.05
ORD0065302,2026-04-22 13:39:22,Jaipur,JAI-04,302019,26.814529,75.777451,257.72,10,12.29
ORD0065303,2026-04-22 13:39:46,Pune,PUN-05,411028,18.505968,73.913608,902.43,10,5.44
ORD0065304,2026-04-22 13:39:51,Pune,PUN-07,411057,18.598492,73.749892,621.54,10,13.53
ORD0065305,2026-04-22 13:40:00,Pune,PUN-04,411014,18.561701,73.922563,482.78,10,9.64
ORD0065306,2026-04-22 13:40:03,Hyderabad,HYD-01,500081,17.442607,78.394903,491.99,10,3.03
ORD0065307,2026-04-22 13:40:04,Jaipur,JAI-04,302018,26.857988,75.770352,600.03,10,4.38
ORD0065308,2026-04-22 13:40:17,Pune,PUN-06,411016,18.536942,73.829349,657.3,10,8.14
ORD0065309,2026-04-22 13:40:22,Hyderabad,HYD-03,500018,17.455916,78.446451,305.44,10,10.34
ORD0065310,2026-04-22 13:40:41,Hyderabad,HYD-06,500072,17.481437,78.403446,837.16,10,7.18
ORD0065311,2026-04-22 13:40:55,Hyderabad,HYD-04,500019,17.487965,78.369239,468.01,10,9.89
ORD0065312,2026-04-22 13:41:25,Hyderabad,HYD-06,500049,17.503195,78.399315,347.39,10,10.38
ORD0065313,2026-04-22 13:41:42,Pune,PUN-05,411028,18.501898,73.938614,265.72,10,5.89
ORD0065314,2026-04-22 13:41:48,Pune,PUN-07,411045,18.578704,73.767014,225.96,10,10.14
ORD0065315,2026-04-22 13:42:11,Pune,PUN-03,411007,18.560945,73.807058,354.52,10,2.6
ORD0065316,2026-04-22 13:42:25,Hyderabad,HYD-06,500072,17.48168,78.417797,363.95,10,5.65
ORD0065317,2026-04-22 13:42:32,Hyderabad,HYD-05,500089,17.398936,78.382323,413.6,10,2.74
ORD0065318,2026-04-22 13:42:48,Hyderabad,HYD-06,500072,17.485946,78.416786,435.44,10,4.38
ORD0065319,2026-04-22 13:43:32,Hyderabad,HYD-04,500084,17.453713,78.357712,656.82,10,3.97
ORD0065320,2026-04-22 13:44:16,Jaipur,JAI-04,302018,26.859966,75.77204,364.52,10,3.02
ORD0065321,2026-04-22 13:44:21,Hyderabad,HYD-05,500089,17.394294,78.38165,610.36,10,7.06
ORD0065322,2026-04-22 13:44:44,Jaipur,JAI-04,302018,26.848075,75.756081,269.8,10,7.48
ORD0065323,2026-04-22 13:45:05,Pune,PUN-07,411027,18.595613,73.798956,407.71,10,2.6
ORD0065324,2026-04-22 13:45:16,Jaipur,JAI-03,302001,26.923376,75.819832,280.98,10,9.21
ORD0065325,2026-04-22 13:45:32,Pune,PUN-05,411028,18.505366,73.924566,599.09,10,8.31
ORD0065326,2026-04-22 13:45:48,Hyderabad,HYD-01,500081,17.440878,78.390158,399.22,10,3.82
ORD0065327,2026-04-22 13:45:49,Hyderabad,HYD-03,500018,17.465045,78.442138,541.48,10,10.0
ORD0065328,2026-04-22 13:45:58,Pune,PUN-05,411028,18.506146,73.926738,237.27,10,4.42
ORD0065329,2026-04-22 13:46:05,Hyderabad,HYD-06,500018,17.463045,78.435243,582.07,10,9.59
ORD0065330,2026-04-22 13:46:39,Pune,PUN-07,411057,18.585978,73.758184,359.53,10,11.36
ORD0065331,2026-04-22 13:46:44,Pune,PUN-01,411058,18.477857,73.795955,722.29,10,10.0
ORD0065332,2026-04-22 13:46:48,Hyderabad,HYD-03,500016,17.44218,78.468479,258.42,10,4.76
ORD0065333,2026-04-22 13:46:58,Hyderabad,HYD-06,500072,17.489067,78.412041,441.88,10,4.83
ORD0065334,2026-04-22 13:47:10,Pune,PUN-06,411006,18.531957,73.853773,690.51,10,8.48
ORD0065335,2026-04-22 13:47:21,Jaipur,JAI-04,302018,26.849146,75.773989,531.64,10,2.6
ORD0065336,2026-04-22 13:48:02,Pune,PUN-07,411027,18.596283,73.786785,310.38,10,2.86
ORD0065337,2026-04-22 13:48:17,Hyderabad,HYD-03,500016,17.442659,78.461025,314.85,10,5.59
ORD0065338,2026-04-22 13:48:25,Pune,PUN-05,411048,18.467481,73.901424,568.57,10,15.39
ORD0065339,2026-04-22 13:48:45,Hyderabad,HYD-05,500089,17.411443,78.38263,353.02,10,3.57
ORD0065340,2026-04-22 13:48:51,Hyderabad,HYD-06,500072,17.492325,78.419229,552.6,10,7.01
ORD0065341,2026-04-22 13:49:08,Pune,PUN-07,411057,18.594669,73.754103,525.68,10,6.9
ORD0065342,2026-04-22 13:49:12,Jaipur,JAI-01,302012,26.946644,75.75037,340.23,10,10.27
ORD0065343,2026-04-22 13:49:16,Pune,PUN-05,411001,18.509342,73.886794,533.48,10,9.75
ORD0065344,2026-04-22 13:49:45,Hyderabad,HYD-05,500089,17.393226,78.387219,636.92,10,4.67
ORD0065345,2026-04-22 13:49:57,Hyderabad,HYD-04,500019,17.495726,78.34391,490.47,10,12.34
ORD0065346,2026-04-22 13:50:08,Jaipur,JAI-02,302017,26.850006,75.80389,690.35,10,6.91
ORD0065347,2026-04-22 13:50:40,Pune,PUN-03,411007,18.551432,73.810263,296.69,10,8.48
ORD0065348,2026-04-22 13:50:50,Pune,PUN-01,411058,18.477066,73.798808,321.85,10,7.88
ORD0065349,2026-04-22 13:50:57,Pune,PUN-07,411057,18.605166,73.769241,629.46,10,12.11
ORD0065350,2026-04-22 13:51:05,Hyderabad,HYD-01,500081,17.451954,78.389594,549.87,10,2.6
ORD0065351,2026-04-22 13:51:16,Pune,PUN-05,411028,18.503332,73.919942,423.76,10,6.21
ORD0065352,2026-04-22 13:51:42,Pune,PUN-05,411028,18.504943,73.925413,441.06,10,6.11
ORD0065353,2026-04-22 13:52:07,Hyderabad,HYD-04,500019,17.487947,78.356882,228.1,10,12.06
ORD0065354,2026-04-22 13:52:13,Hyderabad,HYD-01,500033,17.43815,78.415769,688.68,10,8.72
ORD0065355,2026-04-22 13:52:32,Hyderabad,HYD-04,500019,17.491384,78.349095,331.28,10,11.79
ORD0065356,2026-04-22 13:52:35,Jaipur,JAI-03,302001,26.914384,75.814543,298.18,10,11.71
ORD0065357,2026-04-22 13:53:00,Jaipur,JAI-02,302020,26.839861,75.868483,486.97,10,12.35
ORD0065358,2026-04-22 13:53:06,Pune,PUN-06,411001,18.507887,73.878036,377.02,10,13.55
ORD0065359,2026-04-22 13:53:48,Pune,PUN-05,411028,18.504078,73.939217,291.82,10,7.98
ORD0065360,2026-04-22 13:53:53,Jaipur,JAI-03,302021,26.968459,75.781803,222.77,10,14.18
ORD0065361,2026-04-22 13:54:01,Hyderabad,HYD-04,500032,17.430562,78.340112,301.98,10,11.73
ORD0065362,2026-04-22 13:54:29,Jaipur,JAI-01,302012,26.93177,75.7539,322.86,10,6.69
ORD0065363,2026-04-22 13:55:03,Hyderabad,HYD-02,500001,17.380005,78.487442,620.91,10,13.68
ORD0065364,2026-04-22 13:55:35,Pune,PUN-07,411057,18.600438,73.750875,486.71,10,10.06
ORD0065365,2026-04-22 13:55:39,Hyderabad,HYD-02,500033,17.43079,78.418875,820.08,10,9.51
ORD0065366,2026-04-22 13:55:56,Hyderabad,HYD-03,500016,17.43392,78.465794,301.96,10,8.22
ORD0065367,2026-04-22 13:56:09,Jaipur,JAI-01,302015,26.913558,75.723608,583.67,10,7.61
ORD0065368,2026-04-22 13:56:30,Hyderabad,HYD-03,500016,17.437434,78.476419,338.59,10,7.35
ORD0065369,2026-04-22 13:56:45,Pune,PUN-05,411028,18.517269,73.918352,411.23,10,4.82
ORD0065370,2026-04-22 13:56:46,Pune,PUN-06,411006,18.534153,73.83795,254.91,10,6.91
ORD0065371,2026-04-22 13:56:46,Pune,PUN-06,411016,18.526672,73.841129,222.32,10,2.75
ORD0065372,2026-04-22 13:57:07,Pune,PUN-01,411038,18.507938,73.800948,406.16,10,3.03
ORD0065373,2026-04-22 13:57:23,Hyderabad,HYD-06,500049,17.504101,78.394598,566.98,10,7.36
ORD0065374,2026-04-22 13:58:01,Pune,PUN-07,411057,18.606761,73.770156,438.88,10,5.17
ORD0065375,2026-04-22 13:58:08,Hyderabad,HYD-06,500049,17.512903,78.394887,476.49,10,12.74
ORD0065376,2026-04-22 13:58:22,Hyderabad,HYD-03,500016,17.442531,78.478895,548.25,10,9.86
ORD0065377,2026-04-22 13:58:24,Pune,PUN-07,411033,18.616294,73.761529,216.17,10,7.44
ORD0065378,2026-04-22 13:58:50,Pune,PUN-06,411006,18.538335,73.857647,738.87,10,6.78
ORD0065379,2026-04-22 13:59:37,Jaipur,JAI-04,302018,26.857103,75.769969,366.9,10,4.41
ORD0065380,2026-04-22 14:00:13,Hyderabad,HYD-05,500089,17.406606,78.390485,573.35,10,3.62
ORD0065381,2026-04-22 14:00:18,Pune,PUN-06,411016,18.535393,73.830859,452.77,10,8.74
ORD0065382,2026-04-22 14:00:24,Pune,PUN-04,411001,18.520703,73.886052,293.12,10,12.06
ORD0065383,2026-04-22 14:00:45,Hyderabad,HYD-03,500016,17.443971,78.468907,662.97,10,4.19
ORD0065384,2026-04-22 14:01:06,Jaipur,JAI-05,302033,26.792215,75.817572,553.03,10,4.04
ORD0065385,2026-04-22 14:01:06,Jaipur,JAI-04,302018,26.861668,75.760205,445.89,10,7.58
ORD0065386,2026-04-22 14:01:13,Pune,PUN-05,411028,18.510851,73.924742,754.5,10,2.6
ORD0065387,2026-04-22 14:01:56,Hyderabad,HYD-03,500016,17.448307,78.464721,275.53,10,4.21
ORD0065388,2026-04-22 14:03:01,Jaipur,JAI-02,302017,26.856748,75.819268,593.81,10,6.33
ORD0065389,2026-04-22 14:03:09,Pune,PUN-01,411038,18.509919,73.799914,250.87,10,4.13
ORD0065390,2026-04-22 14:03:28,Pune,PUN-07,411057,18.598694,73.760092,423.45,10,6.77
ORD0065391,2026-04-22 14:03:30,Hyderabad,HYD-01,500033,17.430409,78.412177,361.78,10,7.22
ORD0065392,2026-04-22 14:05:04,Hyderabad,HYD-04,500032,17.451809,78.355414,731.35,10,6.26
ORD0065393,2026-04-22 14:05:21,Jaipur,JAI-03,302021,26.95708,75.776071,413.79,10,11.01
ORD0065394,2026-04-22 14:05:42,Hyderabad,HYD-01,500033,17.439797,78.410858,318.85,10,7.26
ORD0065395,2026-04-22 14:05:57,Pune,PUN-03,411021,18.569296,73.773125,242.44,10,11.21
ORD0065396,2026-04-22 14:06:12,Hyderabad,HYD-06,500072,17.47846,78.419015,886.87,10,8.69
ORD0065397,2026-04-22 14:06:35,Hyderabad,HYD-01,500081,17.444826,78.39502,795.51,10,3.31
ORD0065398,2026-04-22 14:06:45,Pune,PUN-05,411028,18.500407,73.92505,644.86,10,5.77
ORD0065399,2026-04-22 14:06:56,Hyderabad,HYD-04,500032,17.429297,78.340523,317.9,10,12.9
ORD0065400,2026-04-22 14:07:40,Hyderabad,HYD-04,500084,17.468803,78.361943,1296.27,10,5.43
ORD0065401,2026-04-22 14:07:42,Pune,PUN-05,411048,18.4761,73.88885,297.4,10,15.72
ORD0065402,2026-04-22 14:08:48,Hyderabad,HYD-06,500018,17.466099,78.439344,751.91,10,6.65
ORD0065403,2026-04-22 14:08:52,Hyderabad,HYD-04,500032,17.44255,78.348678,324.72,10,5.69
ORD0065404,2026-04-22 14:10:04,Pune,PUN-02,411004,18.513979,73.832284,762.96,10,7.87
ORD0065405,2026-04-22 14:10:07,Jaipur,JAI-03,302004,26.931204,75.797372,213.38,10,6.11
ORD0065406,2026-04-22 14:10:43,Hyderabad,HYD-01,500081,17.442558,78.388819,419.27,10,2.6
ORD0065407,2026-04-22 14:10:54,Pune,PUN-06,411006,18.535176,73.855491,374.01,10,3.54
ORD0065408,2026-04-22 14:12:19,Pune,PUN-03,411007,18.549096,73.810923,548.33,10,7.76
ORD0065409,2026-04-22 14:13:09,Jaipur,JAI-03,302004,26.92341,75.790468,383.11,10,8.33
ORD0065410,2026-04-22 14:13:21,Hyderabad,HYD-02,500034,17.418132,78.439643,728.3,10,2.6
ORD0065411,2026-04-22 14:14:29,Jaipur,JAI-01,302015,26.909856,75.743735,365.05,10,2.6
ORD0065412,2026-04-22 14:14:57,Hyderabad,HYD-01,500033,17.425714,78.405709,461.35,10,9.36
ORD0065413,2026-04-22 14:15:49,Hyderabad,HYD-04,500019,17.50041,78.358168,272.53,10,15.04
ORD0065414,2026-04-22 14:16:35,Hyderabad,HYD-04,500019,17.489135,78.347134,607.46,10,8.42
ORD0065415,2026-04-22 14:16:36,Hyderabad,HYD-05,500089,17.407418,78.394275,1255.02,10,7.56
ORD0065416,2026-04-22 14:16:39,Hyderabad,HYD-04,500084,17.462749,78.367652,566.76,10,2.6
ORD0065417,2026-04-22 14:17:12,Jaipur,JAI-02,302017,26.849035,75.818528,226.39,10,6.26
ORD0065418,2026-04-22 14:17:14,Hyderabad,HYD-04,500084,17.466494,78.368302,592.9,10,5.48
ORD0065419,2026-04-22 14:17:14,Pune,PUN-07,411057,18.595541,73.748749,838.75,10,12.47
ORD0065420,2026-04-22 14:17:59,Pune,PUN-06,411006,18.538668,73.8494,315.0,10,5.41
ORD0065421,2026-04-22 14:18:04,Hyderabad,HYD-01,500081,17.44311,78.389638,556.31,10,4.48
ORD0065422,2026-04-22 14:18:44,Hyderabad,HYD-06,500018,17.463544,78.433873,695.77,10,12.18
ORD0065423,2026-04-22 14:19:05,Hyderabad,HYD-04,500084,17.463805,78.378605,598.0,10,2.6
ORD0065424,2026-04-22 14:19:20,Jaipur,JAI-05,302019,26.816394,75.801084,536.07,10,11.64
ORD0065425,2026-04-22 14:19:27,Hyderabad,HYD-04,500084,17.466849,78.362086,348.06,10,7.59
ORD0065426,2026-04-22 14:19:42,Hyderabad,HYD-04,500084,17.459287,78.353591,273.21,10,4.62
ORD0065427,2026-04-22 14:20:05,Jaipur,JAI-03,302021,26.961978,75.786691,717.31,10,11.55
ORD0065428,2026-04-22 14:20:13,Jaipur,JAI-04,302019,26.82419,75.780223,452.18,10,8.86
ORD0065429,2026-04-22 14:21:14,Pune,PUN-05,411001,18.517337,73.886956,459.68,10,12.43
ORD0065430,2026-04-22 14:21:19,Jaipur,JAI-02,302020,26.835058,75.842431,612.49,10,10.94
ORD0065431,2026-04-22 14:21:20,Pune,PUN-03,411007,18.563514,73.804643,496.02,10,2.6
ORD0065432,2026-04-22 14:21:29,Jaipur,JAI-03,302021,26.954874,75.779713,451.92,10,13.16
ORD0065433,2026-04-22 14:21:49,Hyderabad,HYD-04,500084,17.467143,78.363855,849.73,10,3.65
ORD0065434,2026-04-22 14:22:37,Pune,PUN-07,411057,18.588144,73.762038,528.61,10,6.06
ORD0065435,2026-04-22 14:22:57,Pune,PUN-06,411006,18.53651,73.841759,657.76,10,6.7
ORD0065436,2026-04-22 14:23:05,Hyderabad,HYD-06,500072,17.485252,78.405858,477.78,10,2.6
ORD0065437,2026-04-22 14:24:57,Pune,PUN-03,411007,18.560955,73.802345,446.39,10,3.18
ORD0065438,2026-04-22 14:25:57,Hyderabad,HYD-03,500018,17.465407,78.440378,361.42,10,12.93
ORD0065439,2026-04-22 14:26:03,Hyderabad,HYD-03,500016,17.434592,78.471411,337.93,10,6.73
ORD0065440,2026-04-22 14:26:11,Hyderabad,HYD-06,500049,17.500281,78.385261,195.68,10,7.78
ORD0065441,2026-04-22 14:26:12,Pune,PUN-01,411058,18.488491,73.803532,367.07,10,6.74
ORD0065442,2026-04-22 14:26:12,Pune,PUN-03,411007,18.552746,73.80719,760.5,10,9.04
ORD0065443,2026-04-22 14:26:42,Jaipur,JAI-03,302021,26.95953,75.778698,511.45,10,10.6
ORD0065444,2026-04-22 14:26:57,Pune,PUN-01,411058,18.48272,73.804434,301.5,10,6.97
ORD0065445,2026-04-22 14:27:27,Hyderabad,HYD-06,500072,17.496861,78.411751,960.66,10,6.97
ORD0065446,2026-04-22 14:27:34,Pune,PUN-05,411001,18.510136,73.885562,594.83,10,12.59
ORD0065447,2026-04-22 14:27:38,Pune,PUN-03,411045,18.572129,73.762349,419.81,10,15.16
ORD0065448,2026-04-22 14:29:43,Pune,PUN-06,411016,18.524167,73.837553,811.97,10,6.78
ORD0065449,2026-04-22 14:29:55,Jaipur,JAI-03,302004,26.929368,75.8006,580.56,10,3.35
ORD0065450,2026-04-22 14:30:09,Pune,PUN-06,411016,18.525145,73.837523,1283.74,10,5.65
ORD0065451,2026-04-22 14:31:16,Pune,PUN-01,411038,18.514152,73.801905,826.09,10,3.5
ORD0065452,2026-04-22 14:31:57,Pune,PUN-06,411006,18.534261,73.857448,371.54,10,5.81
ORD0065453,2026-04-22 14:32:33,Pune,PUN-06,411001,18.513048,73.876991,420.73,10,7.07
ORD0065454,2026-04-22 14:32:35,Pune,PUN-03,411021,18.551793,73.787988,312.24,10,4.75
ORD0065455,2026-04-22 14:32:54,Pune,PUN-03,411007,18.558739,73.813121,400.89,10,5.93
ORD0065456,2026-04-22 14:35:10,Pune,PUN-06,411001,18.514333,73.875089,326.57,10,13.14
ORD0065457,2026-04-22 14:35:36,Hyderabad,HYD-06,500072,17.483545,78.421611,259.94,10,7.72
ORD0065458,2026-04-22 14:37:19,Pune,PUN-02,411016,18.522663,73.828543,247.31,10,6.13
ORD0065459,2026-04-22 14:37:33,Pune,PUN-03,411021,18.553174,73.770247,234.85,10,7.25
ORD0065460,2026-04-22 14:37:38,Hyderabad,HYD-01,500081,17.440851,78.391068,748.79,10,2.6
ORD0065461,2026-04-22 14:38:24,Pune,PUN-01,411038,18.505918,73.808857,571.51,10,2.6
ORD0065462,2026-04-22 14:39:10,Hyderabad,HYD-03,500018,17.449908,78.4395,404.86,10,15.21
ORD0065463,2026-04-22 14:39:21,Hyderabad,HYD-03,500018,17.446742,78.439678,429.45,10,10.78
